ensembl_id	no_na	mean	median	sd	lowerq	upperq	min	max
ENSG00000162877	101	4.8316831683168315	5	2.19576550173598	3	6	2	15
ENSG00000276074	101	3.8316831683168315	3	2.19576550173598	2	4	2	13
ENSG00000276690	101	3.8316831683168315	3	2.19576550173598	2	4	2	13
ENSG00000281596	101	3.8316831683168315	3	2.19576550173598	2	4	2	13
ENSG00000181449	101	3.8316831683168315	3	2.19576550173598	2	4	2	13
ENSG00000278026	101	3.8316831683168315	3	2.19576550173598	2	4	2	13
ENSG00000204316	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000267426	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000188878	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000281844	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000161533	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000267615	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000257949	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000261408	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000250506	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000167880	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000167881	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000186919	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000182687	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000182473	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000279382	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000275360	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000129654	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000267128	101	3.732673267326733	3	2.194953708436289	2	5	1	14
ENSG00000267365	101	3.772277227722772	3	2.194908600005075	2	5	1	14
ENSG00000277161	100	2.85	2	2.194460426997162	2	4	1	14
ENSG00000197465	101	3.099009900990099	3	2.1931937921444584	2	4	0	19
ENSG00000215380	101	3.0495049504950495	3	2.1926068394664937	2	4	1	22
ENSG00000255542	101	3.0495049504950495	3	2.1926068394664937	2	4	1	22
ENSG00000149090	101	3.0495049504950495	3	2.1926068394664937	2	4	1	22
ENSG00000111052	101	3.4257425742574257	3	2.192471366533508	2	4	1	20
ENSG00000207763	101	3.4257425742574257	3	2.192471366533508	2	4	1	20
ENSG00000258215	101	3.4257425742574257	3	2.192471366533508	2	4	1	20
ENSG00000208022	101	3.4257425742574257	3	2.192471366533508	2	4	1	20
ENSG00000111058	101	3.4257425742574257	3	2.192471366533508	2	4	1	20
ENSG00000258026	101	3.4257425742574257	3	2.192471366533508	2	4	1	20
ENSG00000265227	101	3.4257425742574257	3	2.192471366533508	2	4	1	20
ENSG00000234878	101	3.712871287128713	3	2.192426207028945	2	4	1	17
ENSG00000231426	101	3.198019801980198	3	2.1909806114167147	2	4	1	19
ENSG00000225148	101	3.198019801980198	3	2.1909806114167147	2	4	1	19
ENSG00000185900	101	3.108910891089109	2	2.1904382671009466	2	4	1	17
ENSG00000254198	101	3.108910891089109	2	2.1904382671009466	2	4	1	17
ENSG00000077152	101	4.732673267326732	4	2.1903930656798147	3	6	1	13
ENSG00000229120	101	4.732673267326732	4	2.1903930656798147	3	6	1	13
ENSG00000229178	101	3.772277227722772	3	2.1903478633258775	2	4	1	14
ENSG00000242086	101	3.772277227722772	3	2.1903478633258775	2	4	1	14
ENSG00000215837	101	3.772277227722772	3	2.1903478633258775	2	4	1	14
ENSG00000276635	101	3.772277227722772	3	2.1903478633258775	2	4	1	14
ENSG00000207650	101	3.772277227722772	3	2.1903478633258775	2	4	1	14
ENSG00000141576	101	3.6930693069306932	3	2.1897149323938296	2	5	1	14
ENSG00000267376	101	3.6930693069306932	3	2.1897149323938296	2	5	1	14
ENSG00000242134	101	3.0297029702970297	3	2.1884032788522068	2	4	1	19
ENSG00000250835	101	3.0297029702970297	3	2.1884032788522068	2	4	1	19
ENSG00000281047	101	3.1782178217821784	3	2.188131804092068	2	4	0	13
ENSG00000252978	101	3.1782178217821784	3	2.188131804092068	2	4	0	13
ENSG00000222044	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000273214	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000100151	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000233739	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000100156	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000128298	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000272720	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000184381	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000279080	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000185022	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000198792	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000235246	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000241693	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000279038	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000265311	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000277385	101	3.118811881188119	3	2.187634012868109	2	4	1	20
ENSG00000228218	101	3.6732673267326734	3	2.186819200990741	2	5	1	14
ENSG00000273611	101	2.8613861386138613	2	2.18645696491057	2	4	1	14
ENSG00000274164	101	2.8613861386138613	2	2.18645696491057	2	4	1	14
ENSG00000278259	101	2.8613861386138613	2	2.18645696491057	2	4	1	14
ENSG00000278311	101	2.8613861386138613	2	2.18645696491057	2	4	1	14
ENSG00000274756	101	2.8613861386138613	2	2.18645696491057	2	4	1	14
ENSG00000216058	101	3.772277227722772	3	2.1857776104572575	2	4	1	14
ENSG00000230077	101	3.772277227722772	3	2.1857776104572575	2	4	1	14
ENSG00000276070	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000278097	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000276755	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000278395	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000274933	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000261499	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000265889	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000260287	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000274226	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000275954	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000277029	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000274658	99	2.8585858585858586	2	2.1853412427227283	2	4	1	14
ENSG00000280683	101	3.0297029702970297	2	2.183828956418311	2	4	1	19
ENSG00000232060	101	3.0297029702970297	2	2.183828956418311	2	4	1	19
ENSG00000239792	101	3.0297029702970297	2	2.183828956418311	2	4	1	19
ENSG00000215210	101	3.0297029702970297	2	2.183828956418311	2	4	1	19
ENSG00000143185	101	4.435643564356436	4	2.183647597869942	3	5	1	17
ENSG00000227777	101	4.435643564356436	4	2.183647597869942	3	5	1	17
ENSG00000143184	101	4.435643564356436	4	2.183647597869942	3	5	1	17
ENSG00000229757	101	4.435643564356436	4	2.183647597869942	3	5	1	17
ENSG00000219806	101	3.1782178217821784	3	2.1835569129471315	2	4	1	19
ENSG00000205695	101	3.1782178217821784	3	2.1835569129471315	2	4	1	19
ENSG00000249741	101	3.0495049504950495	3	2.1834662242579452	2	4	0	19
ENSG00000254673	101	3.118811881188119	2	2.1830580785351144	2	4	1	17
ENSG00000168522	101	3.118811881188119	2	2.1830580785351144	2	4	1	17
ENSG00000200731	101	3.118811881188119	2	2.1830580785351144	2	4	1	17
ENSG00000246448	101	3.089108910891089	3	2.1821961868768356	2	4	1	19
ENSG00000258294	101	3.613861386138614	3	2.1816062753379812	2	4	1	17
ENSG00000058668	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000221643	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000122188	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000058673	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000257315	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000227417	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000223505	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000182004	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000236430	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000232917	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000237379	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000176754	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000143842	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000261065	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000143845	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000230550	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000143839	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000225522	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000170498	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000174567	101	4.772277227722772	4	2.1811977815815413	3	6	2	13
ENSG00000281064	101	3.6930693069306932	3	2.1805621947444	2	4	1	17
ENSG00000223410	101	3.6930693069306932	3	2.1805621947444	2	4	1	17
ENSG00000221336	101	3.1881188118811883	3	2.1804259734608222	2	4	1	19
ENSG00000237767	101	3.702970297029703	3	2.1796538920454576	2	4	1	17
ENSG00000233415	101	3.702970297029703	3	2.1796538920454576	2	4	1	17
ENSG00000226604	100	3.28	3	2.1792409020323817	2	4	1	21
ENSG00000224261	101	4.653465346534653	4	2.1791541641855283	3	6	1	13
ENSG00000162735	101	4.653465346534653	4	2.1791541641855283	3	6	1	13
ENSG00000122218	101	4.653465346534653	4	2.1791541641855283	3	6	1	13
ENSG00000235082	101	4.653465346534653	4	2.1791541641855283	3	6	1	13
ENSG00000202078	101	4.653465346534653	4	2.1791541641855283	3	6	1	13
ENSG00000162736	101	4.653465346534653	4	2.1791541641855283	3	6	1	13
ENSG00000255062	101	2.712871287128713	2	2.1786997666652757	2	3	1	20
ENSG00000110063	101	2.712871287128713	2	2.1786997666652757	2	3	1	20
ENSG00000280832	101	2.712871287128713	2	2.1786997666652757	2	3	1	20
ENSG00000110080	101	2.712871287128713	2	2.1786997666652757	2	3	1	20
ENSG00000278215	101	2.712871287128713	2	2.1786997666652757	2	3	1	20
ENSG00000171786	101	4.663366336633663	4	2.1784270826574494	3	6	1	13
ENSG00000201608	101	4.663366336633663	4	2.1784270826574494	3	6	1	13
ENSG00000228063	101	4.663366336633663	4	2.1784270826574494	3	6	1	14
ENSG00000143353	101	4.663366336633663	4	2.1784270826574494	3	6	1	14
ENSG00000225920	101	4.663366336633663	4	2.1784270826574494	3	6	1	14
ENSG00000223842	101	4.663366336633663	4	2.1784270826574494	3	6	1	14
ENSG00000277007	101	4.663366336633663	4	2.1784270826574494	3	6	1	14
ENSG00000228536	101	4.663366336633663	4	2.1784270826574494	3	6	1	14
ENSG00000168172	101	3.089108910891089	2	2.177608825758153	2	4	1	17
ENSG00000202514	101	3.089108910891089	2	2.177608825758153	2	4	1	17
ENSG00000237879	101	2.910891089108911	2	2.177608825758153	2	3	1	16
ENSG00000228280	101	3.3168316831683167	3	2.176835745155371	2	4	1	18
ENSG00000261418	101	2.900990099009901	2	2.174879079374527	2	3	1	20
ENSG00000174450	101	2.900990099009901	2	2.174879079374527	2	3	1	20
ENSG00000221111	101	3.00990099009901	2	2.174833554573547	2	4	1	19
ENSG00000235626	101	3.00990099009901	2	2.174833554573547	2	4	1	19
ENSG00000211510	101	3.00990099009901	2	2.174833554573547	2	4	1	19
ENSG00000226246	101	3.00990099009901	2	2.174833554573547	2	4	1	19
ENSG00000233278	101	3.00990099009901	2	2.174833554573547	2	4	1	19
ENSG00000214020	101	3.00990099009901	2	2.174833554573547	2	4	1	19
ENSG00000228557	101	3.00990099009901	2	2.174833554573547	2	4	1	19
ENSG00000159377	101	4.564356435643564	4	2.174469321853764	3	6	1	13
ENSG00000143442	101	4.564356435643564	4	2.174469321853764	3	6	1	13
ENSG00000238711	101	4.564356435643564	4	2.174469321853764	3	6	1	13
ENSG00000253097	101	4.792079207920792	5	2.1740139451400413	3	6	2	15
ENSG00000174514	101	4.792079207920792	5	2.1740139451400413	3	6	2	15
ENSG00000206762	101	4.792079207920792	5	2.1740139451400413	3	6	2	15
ENSG00000158711	101	4.792079207920792	5	2.1740139451400413	3	6	2	15
ENSG00000236942	101	4.792079207920792	5	2.1740139451400413	3	6	2	15
ENSG00000188783	101	4.762376237623762	4	2.1732395857405375	3	6	2	13
ENSG00000188770	101	4.762376237623762	4	2.1732395857405375	3	6	2	13
ENSG00000236035	101	4.762376237623762	4	2.1732395857405375	3	6	2	13
ENSG00000258100	101	3.396039603960396	3	2.1729206516612245	2	4	1	17
ENSG00000252313	101	3	2	2.172556098240043	2	4	1	19
ENSG00000225347	101	3	2	2.172556098240043	2	4	1	19
ENSG00000119522	101	3.386138613861386	3	2.172419374935249	2	4	1	22
ENSG00000204148	101	3.267326732673267	3	2.1720547373807637	2	4	1	21
ENSG00000228707	101	3.267326732673267	3	2.1720547373807637	2	4	1	21
ENSG00000182752	101	3.267326732673267	3	2.1720547373807637	2	4	1	21
ENSG00000221772	101	3.267326732673267	3	2.1720547373807637	2	4	1	21
ENSG00000251600	101	3.0594059405940595	3	2.171735629298455	2	4	1	19
ENSG00000248828	101	3.0594059405940595	3	2.171735629298455	2	4	1	19
ENSG00000250361	101	3.0594059405940595	3	2.171735629298455	2	4	1	19
ENSG00000170180	101	3.0594059405940595	3	2.171735629298455	2	4	1	19
ENSG00000255442	101	3.1584158415841586	3	2.17132527856757	2	4	1	21
ENSG00000230497	101	3.742574257425743	3	2.1709604572471357	2	4	1	17
ENSG00000230292	101	3.742574257425743	3	2.1709604572471357	2	4	1	17
ENSG00000143850	101	4.782178217821782	4	2.170732412786245	3	6	2	13
ENSG00000231691	101	4.782178217821782	4	2.170732412786245	3	6	2	13
ENSG00000232203	101	2.99009900990099	2	2.170230630624084	2	4	1	19
ENSG00000274793	101	2.99009900990099	2	2.170230630624084	2	4	1	19
ENSG00000260720	101	2.99009900990099	2	2.170230630624084	2	4	1	19
ENSG00000244757	101	3.287128712871287	3	2.1695005584851383	2	4	1	21
ENSG00000123130	101	3.207920792079208	3	2.1694092821925897	2	4	0	14
ENSG00000263425	101	3.207920792079208	3	2.1694092821925897	2	4	0	14
ENSG00000265673	101	2.881188118811881	2	2.1692723605525943	2	3	1	20
ENSG00000281873	101	2.881188118811881	2	2.1692723605525943	2	3	1	20
ENSG00000260978	101	2.881188118811881	2	2.1692723605525943	2	3	1	20
ENSG00000175931	101	3.6732673267326734	3	2.16845064915524	2	5	1	14
ENSG00000242931	101	3.6732673267326734	3	2.16845064915524	2	5	1	14
ENSG00000267471	101	3.633663366336634	3	2.1666692053805896	2	5	0	14
ENSG00000271239	101	3.633663366336634	3	2.1666692053805896	2	5	0	14
ENSG00000251779	101	3.633663366336634	3	2.1666692053805896	2	5	1	14
ENSG00000207169	101	3.633663366336634	3	2.1666692053805896	2	5	1	14
ENSG00000267271	101	2.7524752475247523	2	2.165206413227429	1	4	1	14
ENSG00000172716	101	2.7524752475247523	2	2.165206413227429	1	4	1	14
ENSG00000123700	101	3.7524752475247523	3	2.165206413227429	2	5	1	14
ENSG00000250376	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000251236	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000109181	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000251424	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000249235	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000251529	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000248547	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000248613	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000272626	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000249985	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000198277	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000135220	101	3.0495049504950495	3	2.165069225792849	2	4	1	21
ENSG00000100342	101	3.0495049504950495	3	2.165069225792849	2	4	1	20
ENSG00000100345	101	3.0495049504950495	3	2.165069225792849	2	4	1	20
ENSG00000278420	101	3.0495049504950495	3	2.165069225792849	2	4	1	20
ENSG00000223695	101	3.0495049504950495	3	2.165069225792849	2	4	1	20
ENSG00000237668	101	3.0495049504950495	3	2.165069225792849	2	4	1	20
ENSG00000252575	101	3.0495049504950495	3	2.165069225792849	2	4	1	20
ENSG00000252225	101	3.0495049504950495	3	2.165069225792849	2	4	1	20
ENSG00000228719	101	3.0495049504950495	3	2.165069225792849	2	4	1	20
ENSG00000213759	101	3.0693069306930694	3	2.1645203891050517	2	4	1	21
ENSG00000251284	101	3.0693069306930694	3	2.1645203891050517	2	4	1	21
ENSG00000250100	101	3.0693069306930694	3	2.1645203891050517	2	4	1	21
ENSG00000251427	101	3.0693069306930694	3	2.1645203891050517	2	4	1	21
ENSG00000196472	101	3.0693069306930694	3	2.1645203891050517	2	4	1	21
ENSG00000250696	101	3.0693069306930694	3	2.1645203891050517	2	4	1	21
ENSG00000235237	101	3.0693069306930694	3	2.1645203891050517	2	4	1	20
ENSG00000133466	101	3.0693069306930694	3	2.1645203891050517	2	4	1	20
ENSG00000278195	101	3.0693069306930694	3	2.1645203891050517	2	4	1	20
ENSG00000226233	101	3.0693069306930694	3	2.1645203891050517	2	4	1	20
ENSG00000128340	101	3.0693069306930694	3	2.1645203891050517	2	4	1	20
ENSG00000100055	101	3.0693069306930694	3	2.1645203891050517	2	4	1	20
ENSG00000243902	101	3.0693069306930694	3	2.1645203891050517	2	4	1	20
ENSG00000237862	101	3.0693069306930694	3	2.1645203891050517	2	4	1	20
ENSG00000166897	101	3.0693069306930694	3	2.1645203891050517	2	4	1	20
ENSG00000272694	101	3.0693069306930694	3	2.1645203891050517	2	4	1	20
ENSG00000251498	101	3.0396039603960396	3	2.1629645955456964	2	4	1	21
ENSG00000249735	101	3.0396039603960396	3	2.1629645955456964	2	4	1	21
ENSG00000250277	101	3.0396039603960396	3	2.1629645955456964	2	4	1	21
ENSG00000251685	101	3.0396039603960396	3	2.1629645955456964	2	4	1	21
ENSG00000249890	101	3.0396039603960396	3	2.1629645955456964	2	4	1	21
ENSG00000250919	101	3.0396039603960396	3	2.1629645955456964	2	4	1	21
ENSG00000171234	101	3.0396039603960396	3	2.1629645955456964	2	4	1	21
ENSG00000248763	101	3.0396039603960396	3	2.1629645955456964	2	4	1	21
ENSG00000279652	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000279927	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000279217	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000279714	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000279805	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000128284	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000233764	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000231576	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000237948	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000225557	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000237129	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000229088	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000100336	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000128335	101	3.0396039603960396	3	2.1629645955456964	2	4	1	20
ENSG00000164187	101	3.772277227722772	4	2.16278148743146	2	4	1	15
ENSG00000207756	101	3.772277227722772	4	2.16278148743146	2	4	1	15
ENSG00000145604	101	3.772277227722772	4	2.16278148743146	2	4	1	15
ENSG00000201223	101	3.772277227722772	4	2.16278148743146	2	4	1	15
ENSG00000152620	101	3.772277227722772	4	2.16278148743146	2	4	1	15
ENSG00000245711	101	3.772277227722772	4	2.16278148743146	2	4	1	15
ENSG00000164188	101	3.772277227722772	4	2.16278148743146	2	4	1	15
ENSG00000263626	101	3.376237623762376	3	2.1626441461716017	2	4	1	17
ENSG00000100385	101	3.0594059405940595	3	2.162506796189172	2	4	1	20
ENSG00000100060	101	3.0594059405940595	3	2.162506796189172	2	4	1	20
ENSG00000100065	101	3.0594059405940595	3	2.162506796189172	2	4	1	20
ENSG00000102174	101	3.1584158415841586	3	2.162094693889825	2	4	0	14
ENSG00000224204	101	3.1584158415841586	3	2.162094693889825	2	4	0	14
ENSG00000277896	101	3.1584158415841586	3	2.162094693889825	2	4	0	14
ENSG00000175809	101	3.1584158415841586	3	2.162094693889825	2	4	0	14
ENSG00000205057	101	3.366336633663366	3	2.1620488998967056	2	4	1	17
ENSG00000257127	101	3.366336633663366	3	2.1620488998967056	2	4	1	17
ENSG00000266923	101	3.366336633663366	3	2.1620488998967056	2	4	1	17
ENSG00000205056	101	3.366336633663366	3	2.1620488998967056	2	4	1	17
ENSG00000187510	101	3.366336633663366	3	2.1620488998967056	2	4	1	17
ENSG00000128482	101	2.4653465346534653	2	2.161316064048216	2	2	1	19
ENSG00000265126	101	2.4653465346534653	2	2.161316064048216	2	2	1	19
ENSG00000235979	101	2.4653465346534653	2	2.161316064048216	2	2	1	19
ENSG00000227078	101	2.4653465346534653	2	2.161316064048216	2	2	1	19
ENSG00000189343	101	2.4653465346534653	2	2.161316064048216	2	2	1	19
ENSG00000231477	101	2.4653465346534653	2	2.161316064048216	2	2	1	19
ENSG00000100379	101	3.0297029702970297	3	2.1608120952297285	2	4	1	20
ENSG00000201078	101	3.0297029702970297	3	2.1608120952297285	2	4	1	20
ENSG00000187045	101	3.0297029702970297	3	2.1608120952297285	2	4	1	20
ENSG00000231467	101	3.0297029702970297	3	2.1608120952297285	2	4	1	20
ENSG00000185262	101	3.6534653465346536	3	2.160720451906523	2	5	1	14
ENSG00000129646	101	3.6534653465346536	3	2.160720451906523	2	5	1	14
ENSG00000252142	101	3.0495049504950495	3	2.160445498612554	2	4	1	20
ENSG00000260785	101	3.5742574257425743	3	2.16030800884256	2	4	0	13
ENSG00000236804	100	3.2	3	2.160246899469287	2	4	1	16
ENSG00000244390	101	3.4158415841584158	3	2.159941326669191	2	4	2	20
ENSG00000257288	101	3.4158415841584158	3	2.159941326669191	2	4	2	20
ENSG00000100348	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000100350	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000100353	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000188078	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000229971	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000261675	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000166862	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000234688	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000100360	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000100362	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000234979	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000183822	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000100365	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000100368	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000232254	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000215403	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000185264	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000128311	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000252412	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000128309	101	3.01980198019802	3	2.1586115816413196	2	4	1	20
ENSG00000234425	101	4.683168316831683	4	2.158382232457017	3	6	2	13
ENSG00000111962	101	3.108910891089109	2	2.1582446112478073	2	4	1	17
ENSG00000258262	101	3.376237623762376	3	2.1580152230626863	2	4	1	17
ENSG00000214215	101	3.376237623762376	3	2.1580152230626863	2	4	1	17
ENSG00000163374	101	4.524752475247524	4	2.156822011228282	3	6	2	16
ENSG00000132676	101	4.524752475247524	4	2.156822011228282	3	6	2	16
ENSG00000227673	101	4.524752475247524	4	2.156822011228282	3	6	2	16
ENSG00000203761	101	4.524752475247524	4	2.156822011228282	3	6	2	16
ENSG00000161542	101	3.6435643564356437	3	2.1567761052823338	2	5	1	14
ENSG00000267518	101	3.6435643564356437	3	2.1567761052823338	2	5	1	14
ENSG00000176170	101	3.6435643564356437	3	2.1567761052823338	2	5	1	14
ENSG00000215966	101	2.99009900990099	2	2.156362907791499	2	4	1	19
ENSG00000215939	101	2.99009900990099	2	2.156362907791499	2	4	1	19
ENSG00000230276	101	2.99009900990099	2	2.156362907791499	2	4	1	19
ENSG00000277646	101	2.99009900990099	2	2.156362907791499	2	4	1	19
ENSG00000273044	101	3.00990099009901	3	2.156362907791499	2	4	1	20
ENSG00000228587	101	3.0495049504950495	3	2.1558118546095915	2	4	1	20
ENSG00000226336	101	3.0495049504950495	3	2.1558118546095915	2	4	1	20
ENSG00000128313	101	3.0495049504950495	3	2.1558118546095915	2	4	1	20
ENSG00000100320	101	3.0495049504950495	3	2.1558118546095915	2	4	1	20
ENSG00000237406	101	3.0495049504950495	3	2.1558118546095915	2	4	1	20
ENSG00000042062	101	4.287128712871287	4	2.1556281389115624	3	6	1	12
ENSG00000234693	101	4.287128712871287	4	2.1556281389115624	3	6	1	12
ENSG00000124171	101	4.287128712871287	4	2.1556281389115624	3	6	1	12
ENSG00000225867	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000128283	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000100079	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000273866	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000100083	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000100092	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000233360	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000241360	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000241333	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000100097	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000273899	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000100101	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000100106	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000189060	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000100116	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000128310	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000100124	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
ENSG00000207945	101	3.0693069306930694	3	2.155260660535399	2	4	1	20
