id	file
her2_35	4c85d947-2682-480c-bd54-947fa45c14f6
her2_36	4f7e5b63-0735-4b62-82c8-0def83906d4c
her2_37	5018e45a-c0ab-462d-8c8b-9fe67b472002
her2_38	586f3601-cf46-45d6-9efd-a80482519e58
her2_39	58cceccb-40f5-4907-9e65-2e6b51f62a0a
her2_40	5994c06d-ee9b-4ead-b3d1-2e1f286f7d6d
her2_41	5d48d86f-703e-4390-a86f-c48426aa290f
her2_42	5ffeb466-cd09-441c-a635-9feea1d71ff4
her2_43	6311b4c7-cb03-4c2a-a3d0-039d362c4d4d
her2_44	6570866d-4604-4a9d-a672-516cb1168f6c
her2_45	666a8f56-7f29-4dba-8bdf-f2fccbe78bbd
her2_46	66b51ec8-15d1-4d1e-9edf-28f2a6b037d9
her2_47	6a4af154-27d5-4a5d-9d88-1f4db2dc70d8
her2_48	6c84f85f-2dd5-452e-8658-a7844f7143ed
her2_49	6d730c4d-2c62-4214-aa35-f40126e65560
her2_50	7385c5f6-5fb1-4d45-a17d-93636a161c7c
her2_51	74864fc6-1cd0-46b0-9a71-65f73444f7ee
her2_52	76537c73-9c3f-44db-bc92-10957f72d425
her2_53	7b6fada0-555f-4234-9436-a498d03e7413
her2_54	7d1b722a-15e9-4ba8-846c-94fb949345ed
her2_55	7fc82e40-6a59-4650-8eb3-6924a7572e83
her2_56	80ffdd30-9845-4ee5-8f68-f272c0b0b1f5
her2_57	83122683-8f67-481a-92f2-f60687a83ba3
her2_58	83803fb6-49a3-46a2-a927-657c4733337a
her2_59	87d149dc-fcf5-4c2b-8c3e-f866ed274cee
her2_60	8c976a66-2f34-4441-8f79-a13136e1dbe7
her2_61	8f2c56aa-6e4e-4b56-90bf-e70cfc9206f3
her2_62	936d1d83-4360-4be3-8de2-8ed7414c01dc
her2_63	947bb0f4-c580-43da-967d-1026abbd4e32
her2_64	95a462db-8ab9-4a3e-8463-0927b77a9a93
her2_65	95c7e7dd-400b-4864-8593-40f348078b3a
her2_66	9a25d4b1-36c8-47f9-9b9c-72a11a7388ba
her2_67	a7893e2d-7629-4815-9913-712291d8f693
her2_68	aff06258-5ee9-4f2b-8947-f296ca0b34f3
her2_69	b17d5670-c08a-4863-9ceb-3af0ee4df007
her2_70	b24caa7b-337e-43d0-9908-2815f24dd7b5
her2_71	b3b38912-25f6-45ca-9ee5-a5a4a299b5ce
her2_72	b690db1d-6560-4c02-a3b9-3abc43d39c03
her2_73	b8ff6277-3c53-4912-ae50-8e82a94f7244
her2_74	b93cb7b4-ce63-4f54-864e-f271f86c0781
her2_75	b93dd87f-11db-4cd2-8051-32251eace393
her2_76	bca3ec5f-f504-4f47-9359-6576d0ca164a
her2_77	bd4d930e-0848-48c1-8b03-c04a986f22d8
her2_78	c5f3f2c3-0c41-4b3d-91d5-767a54746db9
her2_79	c65dfc5d-a66d-4a43-ae04-4bd8edd88962
her2_80	cb3f1e06-cab8-4345-bf54-4d99ea20fbb6
her2_81	ccbe901d-210e-402f-92b3-875c51074ef3
her2_82	cf2aac8b-1f32-4f0c-91f6-4b80c38d4419
her2_83	d1990a4b-9db1-4f6f-9564-eed89ccc47f0
her2_84	d3063866-3dfe-4bb7-a0ae-e59b059dc816
her2_85	d47439d3-9c7a-4dea-838d-e9955842055b
her2_86	d5447c87-4ee0-4566-a933-997ad63e6009
her2_87	d71a4ddd-13bd-4c7d-86c4-dd64b25450ac
her2_88	dc5b229b-a3c1-4e91-a28a-809ce6035c0c
her2_89	de7f658d-2508-4621-afcd-c64ba3e554d2
her2_90	deedcd96-88fd-445e-bc6c-085c79a431ab
her2_91	e191f444-0987-42d9-baed-ceb74591810f
her2_92	e22edca1-493b-4d79-a311-3d5027d1e509
her2_93	e52f1f1f-dfed-49b5-a7f2-f81e0af3c810
her2_94	e7f50845-3225-4f28-88ce-4a11cdd598b3
her2_95	e8889068-b216-4662-816f-b8e712b61ec7
her2_96	ea568589-43f0-4539-acdf-c626aeb20446
her2_97	ee9ecf8c-e528-40b6-a196-eb1f2689a397
her2_98	f1b4f790-083e-44f0-b924-06dc7c167a20
her2_99	f4b9a452-bbf8-4130-850b-1c9b503ef0e5
her2_100	f8597ba1-42d8-4506-a306-3e443b82018d
her2_101	ffb216a3-2131-42ce-97ba-9a4fb4ad0a69
