ensembl_id	no_na	mean	median	sd	lowerq	upperq	min	max
ENSG00000197372	215	3.646511627906977	3	5.349091495802968	2	4	1	77
ENSG00000268455	215	3.646511627906977	3	5.349091495802968	2	4	1	77
ENSG00000240231	215	3.646511627906977	3	5.349091495802968	2	4	1	77
ENSG00000269320	215	3.646511627906977	3	5.349091495802968	2	4	1	77
ENSG00000104755	215	3.572093023255814	2	5.3462505675934375	2	4	0	72
ENSG00000268362	215	3.7069767441860466	3	5.345335784493744	2	4	1	77
ENSG00000196115	215	3.395348837209302	2	5.340462434401911	2	4	0	72
ENSG00000197475	215	3.2511627906976743	2	5.3356661021609275	2	4	0	72
ENSG00000168615	215	3.488372093023256	2	5.3353524396512295	2	4	0	72
ENSG00000243095	215	3.488372093023256	2	5.3353524396512295	2	4	0	72
ENSG00000197140	215	3.4790697674418603	2	5.332695752659893	2	4	0	72
ENSG00000280082	215	3.7767441860465114	3	5.33077983499663	2	4	1	73
ENSG00000229425	215	3.7767441860465114	3	5.33077983499663	2	4	1	73
ENSG00000253160	215	3.441860465116279	2	5.330665673487235	2	4	0	72
ENSG00000278810	215	3.4139534883720932	2	5.328532850070004	2	4	0	72
ENSG00000254067	215	3.4139534883720932	2	5.328532850070004	2	4	0	72
ENSG00000254082	215	3.4139534883720932	2	5.328532850070004	2	4	0	72
ENSG00000131203	215	3.5767441860465117	2	5.3260441567346275	2	4	0	72
ENSG00000253838	215	3.5767441860465117	2	5.3260441567346275	2	4	0	72
ENSG00000221018	215	3.511627906976744	2	5.323076604163893	2	4	0	72
ENSG00000168619	215	3.4465116279069767	2	5.321941394294324	2	4	0	72
ENSG00000169490	215	3.441860465116279	2	5.321014262730119	2	4	0	72
ENSG00000254287	215	3.567441860465116	2	5.316511088516066	2	4	0	72
ENSG00000253939	215	3.558139534883721	2	5.31398404486099	2	4	0	72
ENSG00000188676	215	3.5906976744186045	2	5.3100070380952165	2	4	1	72
ENSG00000253381	215	3.530232558139535	2	5.3098187520205284	2	4	1	72
ENSG00000254143	215	3.572093023255814	2	5.309413504993482	2	4	1	72
ENSG00000253665	215	3.5348837209302326	2	5.308029701202312	2	4	1	72
ENSG00000176907	215	3.5441860465116277	2	5.307079662551167	2	4	1	72
ENSG00000253790	215	3.558139534883721	2	5.298131947202877	2	4	1	72
ENSG00000253332	215	3.525581395348837	2	5.2780666341042695	2	4	0	72
ENSG00000253233	214	3.4953271028037385	2	5.271722476925553	2	4	0	72
ENSG00000169495	215	3.372093023255814	2	5.253495746776587	2	4	0	72
ENSG00000169499	215	3.3674418604651164	2	5.246259055703209	2	4	0	72
ENSG00000253645	214	3.3317757009345796	2	5.232367629523617	2	4	0	72
ENSG00000227491	215	3.66046511627907	2	5.199844513081717	2	4	1	54
ENSG00000223559	215	3.66046511627907	2	5.199844513081717	2	4	1	54
ENSG00000224155	215	3.66046511627907	2	5.199844513081717	2	4	1	54
ENSG00000203462	215	3.66046511627907	2	5.199844513081717	2	4	1	54
ENSG00000126351	215	2.874418604651163	2	5.194177771423267	2	3	1	62
ENSG00000126368	215	2.874418604651163	2	5.194177771423267	2	3	1	62
ENSG00000279199	215	2.874418604651163	2	5.194177771423267	2	3	1	62
ENSG00000188895	215	2.874418604651163	2	5.194177771423267	2	3	1	62
ENSG00000108349	215	2.874418604651163	2	5.194177771423267	2	3	1	62
ENSG00000221555	215	2.874418604651163	2	5.194177771423267	2	3	1	62
ENSG00000238103	215	2.5906976744186045	2	5.142811603901009	2	3	1	76
ENSG00000275238	215	2.944186046511628	2	5.115182747924477	2	3	1	55
ENSG00000277969	215	2.944186046511628	2	5.115182747924477	2	3	1	55
ENSG00000275532	215	2.944186046511628	2	5.115182747924477	2	3	1	55
ENSG00000275023	215	2.944186046511628	2	5.115182747924477	2	3	1	55
ENSG00000275665	215	2.944186046511628	2	5.115182747924477	2	3	1	55
ENSG00000273627	215	2.944186046511628	2	5.115182747924477	2	3	1	55
ENSG00000279119	215	2.944186046511628	2	5.115182747924477	2	3	1	55
ENSG00000277972	215	2.944186046511628	2	5.115182747924477	2	3	1	55
ENSG00000276036	215	2.944186046511628	2	5.115182747924477	2	3	1	55
ENSG00000277258	215	2.944186046511628	2	5.115182747924477	2	3	1	55
ENSG00000277182	215	2.9395348837209303	2	5.113759135209276	2	3	1	55
ENSG00000274607	215	2.9395348837209303	2	5.113759135209276	2	3	1	55
ENSG00000274054	215	2.9395348837209303	2	5.112845264482761	2	3	1	55
ENSG00000275489	215	2.9395348837209303	2	5.112845264482761	2	3	1	55
ENSG00000125691	215	2.9395348837209303	2	5.112845264482761	2	3	1	55
ENSG00000252699	215	2.9395348837209303	2	5.112845264482761	2	3	1	55
ENSG00000199293	215	2.9395348837209303	2	5.112845264482761	2	3	1	55
ENSG00000244086	215	2.9395348837209303	2	5.112845264482761	2	3	1	55
ENSG00000002834	215	2.9302325581395348	2	5.109069034008263	2	3	1	55
ENSG00000263466	215	2.9348837209302325	2	5.108673388936428	2	3	1	55
ENSG00000273559	215	2.911627906976744	2	5.106950061075628	2	3	1	55
ENSG00000277791	215	2.925581395348837	2	5.1067159840457474	2	3	1	55
ENSG00000276293	215	2.925581395348837	2	5.1067159840457474	2	3	1	55
ENSG00000277057	215	2.911627906976744	2	5.101457062444535	2	3	1	55
ENSG00000265784	215	2.911627906976744	2	5.101457062444535	2	3	1	55
ENSG00000263874	215	2.911627906976744	2	5.101457062444535	2	3	1	55
ENSG00000204952	215	2.911627906976744	2	5.101457062444535	2	3	1	55
ENSG00000265428	215	2.911627906976744	2	5.101457062444535	2	3	1	55
ENSG00000266588	215	2.911627906976744	2	5.101457062444535	2	3	1	55
ENSG00000277426	215	2.911627906976744	2	5.101457062444535	2	3	1	55
ENSG00000266013	215	2.911627906976744	2	5.101457062444535	2	3	1	55
ENSG00000121879	215	3.9348837209302325	3	5.094934433232616	2	4	1	73
ENSG00000201957	215	3.9348837209302325	3	5.094934433232616	2	4	1	73
ENSG00000171121	215	3.925581395348837	3	5.094806455068291	2	4	1	73
ENSG00000172667	215	3.9302325581395348	3	5.09349662703228	2	4	1	73
ENSG00000200616	215	3.9302325581395348	3	5.09349662703228	2	4	1	73
ENSG00000229102	215	3.9302325581395348	3	5.09349662703228	2	4	1	73
ENSG00000223941	215	3.916279069767442	3	5.077204425820298	2	4	1	73
ENSG00000252336	215	3.916279069767442	3	5.077204425820298	2	4	1	73
ENSG00000237978	215	3.902325581395349	3	5.075573185811574	2	4	1	73
ENSG00000197584	215	3.8883720930232557	3	5.073902869408275	2	4	1	73
ENSG00000275163	215	3.8883720930232557	3	5.073902869408275	2	4	1	73
ENSG00000271131	215	3.9069767441860463	3	5.073358827165319	2	4	1	73
ENSG00000223930	215	3.8976744186046512	3	5.064882224650064	2	4	1	73
ENSG00000228561	215	3.9069767441860463	3	5.052129899176013	2	4	1	73
ENSG00000277241	215	3.9069767441860463	3	5.052129899176013	2	4	1	73
ENSG00000231574	215	3.9069767441860463	3	5.052129899176013	2	4	1	73
ENSG00000236385	215	3.8976744186046512	3	5.051949210758245	2	4	1	73
ENSG00000200288	215	3.8976744186046512	3	5.051949210758245	2	4	1	73
ENSG00000225790	215	3.911627906976744	3	5.0508262164101865	2	4	1	73
ENSG00000270321	215	3.911627906976744	3	5.0508262164101865	2	4	1	73
ENSG00000199858	215	3.8976744186046512	3	5.049173540779053	2	4	1	73
ENSG00000228221	215	3.8883720930232557	3	5.0461982220691475	2	4	1	73
ENSG00000267014	215	4.111627906976744	3	5.036929476624483	2	4	1	60
ENSG00000267027	214	4.088785046728972	3	5.033835321847039	2	4	1	60
ENSG00000267339	215	4.102325581395349	3	5.0315587397391415	2	4	1	60
ENSG00000252272	215	4.102325581395349	3	5.0315587397391415	2	4	1	60
ENSG00000267240	215	4.1069767441860465	3	5.02913917258348	2	4	1	60
ENSG00000267683	215	4.055813953488372	3	5.008091691965263	2	4	1	60
ENSG00000267617	215	4.074418604651163	3	5.002246832709596	2	4	1	60
ENSG00000267528	215	4.051162790697674	3	5.000204299238484	2	4	1	60
ENSG00000267799	215	4.0418604651162795	3	4.990000868940587	2	4	1	60
ENSG00000206745	215	4.032558139534884	3	4.906972005877332	2	5	1	61
ENSG00000213461	215	4.032558139534884	3	4.906972005877332	2	5	1	61
ENSG00000096264	215	4.032558139534884	3	4.906972005877332	2	5	1	61
ENSG00000279284	215	4.032558139534884	3	4.906972005877332	2	5	1	61
ENSG00000274996	215	2.8465116279069766	2	4.887488740203073	2	3	1	55
ENSG00000103056	215	2.781395348837209	2	4.817571799558726	2	3	1	71
ENSG00000274698	215	2.772093023255814	2	4.815198173414067	2	3	1	71
ENSG00000199263	215	2.772093023255814	2	4.815198173414067	2	3	1	71
ENSG00000241334	215	2.772093023255814	2	4.815198173414067	2	3	1	71
ENSG00000233028	215	3.5953488372093023	2	4.7624874463676425	2	4	1	54
ENSG00000230191	215	3.6	2	4.7623916084017806	2	4	1	54
ENSG00000129103	215	3.604651162790698	3	4.761309874765384	2	4	1	54
ENSG00000164776	215	3.604651162790698	3	4.761309874765384	2	4	1	54
ENSG00000106153	215	3.604651162790698	3	4.761309874765384	2	4	1	54
ENSG00000185290	215	3.604651162790698	3	4.761309874765384	2	4	1	54
ENSG00000024048	215	4	3	4.724167335028025	2	5	1	60
ENSG00000206848	215	4	3	4.724167335028025	2	5	1	60
ENSG00000112619	215	3.9953488372093022	3	4.723670434920706	2	5	1	60
ENSG00000213435	215	3.9953488372093022	3	4.723670434920706	2	5	1	60
ENSG00000124659	215	3.9906976744186045	3	4.719209796116393	2	5	1	60
ENSG00000279775	215	2.7162790697674417	2	4.71906702289933	2	3	1	59
ENSG00000112624	215	4	3	4.718228718808644	2	5	1	60
ENSG00000146223	215	4	3	4.718228718808644	2	5	1	60
ENSG00000251867	215	4.776744186046511	4	4.671090109180639	2.5	6	1	56
ENSG00000277604	215	4.776744186046511	4	4.671090109180639	2.5	6	1	56
ENSG00000205189	215	4.776744186046511	4	4.671090109180639	2.5	6	1	56
ENSG00000254162	215	4.776744186046511	4	4.671090109180639	2.5	6	1	56
ENSG00000260317	215	4.776744186046511	4	4.671090109180639	2.5	6	1	56
ENSG00000188856	215	4.776744186046511	4	4.671090109180639	2.5	6	1	56
ENSG00000252057	215	4.776744186046511	4	4.671090109180639	2.5	6	1	56
ENSG00000253760	215	4.767441860465116	4	4.670634096629135	2.5	6	1	56
ENSG00000223327	215	4.767441860465116	4	4.670634096629135	2.5	6	1	56
ENSG00000254181	215	4.767441860465116	4	4.670634096629135	2.5	6	1	56
ENSG00000243424	215	4.767441860465116	4	4.670634096629135	2.5	6	1	56
ENSG00000254331	215	4.767441860465116	4	4.670634096629135	2.5	6	1	56
ENSG00000253814	215	5.437209302325582	5	4.60439769751945	3	7	1	57
ENSG00000146122	215	3.869767441860465	3	4.600057643062287	2	4	1	60
ENSG00000254303	215	5.404651162790698	5	4.58145150490133	3	7	1	57
ENSG00000137218	215	4.074418604651163	3	4.574824087484452	2	5	1	53
ENSG00000124593	215	4.074418604651163	3	4.574824087484452	2	5	1	53
ENSG00000278224	215	4.074418604651163	3	4.574824087484452	2	5	1	53
ENSG00000214736	215	4.074418604651163	3	4.574824087484452	2	5	1	53
ENSG00000268745	215	4.074418604651163	3	4.574824087484452	2	5	1	53
ENSG00000164663	215	4.051162790697674	3	4.557235804115246	2	5	1	53
ENSG00000206977	215	4.051162790697674	3	4.557235804115246	2	5	1	53
ENSG00000227516	215	4.051162790697674	3	4.557235804115246	2	5	1	53
ENSG00000124641	215	4.051162790697674	3	4.557235804115246	2	5	1	53
ENSG00000207371	215	4.051162790697674	3	4.557235804115246	2	5	1	53
ENSG00000112578	215	4.051162790697674	3	4.557235804115246	2	5	1	53
ENSG00000206603	213	3.5023474178403755	2	4.551201803904501	2	4	1	54
ENSG00000207168	213	3.5023474178403755	2	4.551201803904501	2	4	1	54
ENSG00000118513	215	3.5441860465116277	2	4.515461616499997	2	4	1	49
ENSG00000236703	215	3.5441860465116277	2	4.515461616499997	2	4	1	49
ENSG00000267423	215	3.883720930232558	3	4.503421867856373	2	4	1	60
ENSG00000267243	215	3.8976744186046512	3	4.500129197111753	2	4	1	60
ENSG00000266893	215	3.8976744186046512	3	4.500129197111753	2	4	1	60
ENSG00000207689	215	3.530232558139535	2	4.5000277716547465	2	4	1	49
ENSG00000224374	215	3.530232558139535	2	4.5000277716547465	2	4	1	49
ENSG00000267537	215	3.8976744186046512	3	4.4959737113474745	2	4	1	60
ENSG00000266976	215	3.8976744186046512	3	4.4959737113474745	2	4	1	60
ENSG00000240671	215	5.176744186046512	4	4.430820118243882	2	6	1	23
ENSG00000241351	215	5.176744186046512	4	4.430820118243882	2	6	1	23
ENSG00000211593	215	5.176744186046512	4	4.430820118243882	2	6	1	23
